担当者,アーティスト,曲名（optional）,URL,id,name,artists,popularity,duration_ms,tempo,key_confidence,energy,danceability,valence,instrumentalness,acousticness,loudness,segments_count,segments_avg_duration,beats_count,beats_regularity,Happy/Excited,Angry/Frustrated,Tired/Sad,Relax/Chill,ジャンル,genre_acoustic,genre_alt-rock,genre_alternative,genre_anime,genre_dance,genre_edm,genre_electro,genre_electronic,genre_garage,genre_grunge,genre_hip-hop,genre_indie,genre_indie pop,genre_j-dance,genre_j-idol,genre_j-pop,genre_j-rock,genre_k-pop,genre_mandopop,genre_metal,genre_pop,genre_punk,genre_punk-rock,genre_r&b,genre_reggae,genre_rock,genre_rockabilly,genre_singer-songwriter,genre_soul,genre_techno,genre_trance,genre_trip-hop,genre_turkish,genre_nan,key_0.0,key_1.0,key_2.0,key_3.0,key_4.0,key_5.0,key_6.0,key_7.0,key_8.0,key_9.0,key_10.0,key_11.0,mode_0.0,mode_1.0
大林,CreepyNuts,かつて天才だった俺たちへ,https://open.spotify.com/intl-ja/track/3D2IXY94OuYAIBxB1WQjnl?si=bec551e5c6594b32,2VlJFaqXBMp0q6AqrQegG1,comedy,['Tele'],0.4943820224719101,,0.45399480819152,0.37704918032786894,0.590909090909091,0.29032258064516125,0.9454545454545455,0.3076923076923075,0.7777777777777768,0.4067796610169492,0.6521739130434782,0.2714285714285714,0.6521739130434782,0.9693877551020408,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,応援ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
大林,CreepyNuts,サントラ,https://open.spotify.com/intl-ja/track/3nWcF4pDBjNdtbKgehwfz8?si=b0ea34b1fbd644a3,4cJRvfyxLWzJKlQtuBwafi,花瓶,['Tele'],0.6067415730337078,0.13665693908893373,0.8976059994231322,0.49180327868852447,0.5000000000000002,0.5806451612903227,1.0000000000000002,0.4615384615384617,0.5555555555555554,0.5254237288135594,0.9565217391304347,0.04285714285714293,0.9565217391304347,0.9591836734693877,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,応援ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
大林,Tele,comedy,https://open.spotify.com/intl-ja/track/2VlJFaqXBMp0q6AqrQegG1?si=5bc79e7251944a36,428vfWii2yP680un6tby9J,ぱらいそ,['Tele'],0.5617977528089888,,0.45399480819152,0.6393442622950818,0.6818181818181819,0.5806451612903227,0.41818181818181815,0.23076923076923084,0.5555555555555554,0.2542372881355932,0.34782608695652173,0.2714285714285714,0.34782608695652173,0.8877551020408163,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,メッセージソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
大林,Tele,花瓶,https://open.spotify.com/intl-ja/track/4cJRvfyxLWzJKlQtuBwafi?si=fd2164d989644789,6h5ndow0y3PdcW6nFsxLFz,Véranda,['Tele'],0.5730337078651685,,0.8976059994231322,0.29508196721311475,0.4545454545454546,0.6129032258064517,0.9454545454545455,0.3076923076923075,0.7777777777777768,0.47457627118644075,0.9782608695652173,0.04285714285714293,0.9782608695652173,0.9693877551020408,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,メッセージソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
大林,Tele,ぱらいそ,https://open.spotify.com/intl-ja/track/428vfWii2yP680un6tby9J?si=0037a485d9554cf5,2B6QGxPzeZwLfUFj9EjFsv,ロックスター,['Tele'],0.5730337078651685,,0.25677819440438415,0.37704918032786894,0.6818181818181819,0.5483870967741935,0.39999999999999997,0.23076923076923084,0.6666666666666661,0.23728813559322037,0.33695652173913043,0.4714285714285715,0.33695652173913043,0.9591836734693877,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,応援ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
大林,Tele,veranda,https://open.spotify.com/intl-ja/track/6h5ndow0y3PdcW6nFsxLFz?si=508de1f144524edf,1MPXGmYBgZCM2lOXOYlEYy,あくび,['Tele'],0.47191011235955055,,0.45399480819152,0.5081967213114753,0.27272727272727293,0.5483870967741935,0.7636363636363637,0.6153846153846159,0.8888888888888875,0.47457627118644075,0.45652173913043476,0.2714285714285714,0.45652173913043476,0.8775510204081632,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,恋愛ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
大林,Tele,ロックスター,https://open.spotify.com/intl-ja/track/2B6QGxPzeZwLfUFj9EjFsv?si=a0e6dab647c442ca,2afFzkfrFZLpdiXbFTJ90x,初恋,['Tele'],0.5168539325842696,,0.5473752523795787,0.29508196721311475,0.5000000000000002,0.4516129032258063,0.43636363636363634,0.4615384615384617,0.6666666666666661,0.44067796610169496,0.6847826086956521,0.2,0.6847826086956521,0.9285714285714286,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,メッセージソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
大林,Tele,あくび,https://open.spotify.com/intl-ja/track/1MPXGmYBgZCM2lOXOYlEYy?si=84e734ac341a4a5f,2TokbunxjjdN7nFL7JCfTW,鯨の子,['Tele'],0.4943820224719101,,0.7312518027112778,0.34426229508196726,0.590909090909091,0.6774193548387097,0.45454545454545453,0.384615384615385,0.5555555555555554,0.4067796610169492,0.6956521739130435,0.10000000000000003,0.6956521739130435,0.9489795918367347,Relax/Chill,Tired/Sad,Tired/Sad,Relax/Chill,失恋ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
大林,Tele,初恋,https://open.spotify.com/intl-ja/track/2afFzkfrFZLpdiXbFTJ90x?si=d05b362d41124d55,59wsI81bB3Rw2uFxWqRgfy,ひび,['Tele'],0.5168539325842696,,0.7688203057398326,0.37704918032786894,0.5454545454545456,0.709677419354839,1.0000000000000002,0.4615384615384617,0.5555555555555554,0.45762711864406785,0.6956521739130435,0.08571428571428569,0.6956521739130435,0.9591836734693877,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,恋愛ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
大林,Tele,鯨の子,https://open.spotify.com/intl-ja/track/2TokbunxjjdN7nFL7JCfTW?si=a38bb49d1522400e,6qCDaclwJVZYV5cnvEANYo,金星,['Tele'],0.4382022471910112,,0.6959907701182579,0.47540983606557374,0.6363636363636365,0.7741935483870968,0.9818181818181819,0.3076923076923075,0.5555555555555554,0.33898305084745767,0.3695652173913043,0.11428571428571438,0.3695652173913043,0.9693877551020408,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,友情ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
大林,Tele,ひび,https://open.spotify.com/intl-ja/track/59wsI81bB3Rw2uFxWqRgfy?si=55696d2139d34c58,1z4lnvupPn8fvR1zR36K18,Star,['Gen Hoshino'],0.7303370786516854,,0.2698298240553793,0.5573770491803278,0.40909090909090917,0.29032258064516125,0.8,0.4615384615384617,0.8888888888888875,0.5593220338983051,0.33695652173913043,0.45714285714285713,0.33695652173913043,0.8775510204081632,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,メッセージソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
大林,Tele,金星,https://open.spotify.com/intl-ja/track/6qCDaclwJVZYV5cnvEANYo?si=0b57eed39e854a15,6pllZAdgBf4QTcFUrF3DzL,喜劇,['Gen Hoshino'],0.6741573033707865,,0.2091866166714738,0.44262295081967207,0.40909090909090917,0.22580645161290303,0.9454545454545455,0.5384615384615392,0.6666666666666661,0.6101694915254238,0.45652173913043476,0.5285714285714287,0.45652173913043476,0.846938775510204,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,恋愛ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
大林,星野源,Star,https://open.spotify.com/intl-ja/track/1z4lnvupPn8fvR1zR36K18?si=aeb2373cb1b441a8,5IOKl1EeyOw7Bjp9E84tdw,化物,['Gen Hoshino'],0.5393258426966292,,0.3768387655033169,0.49180327868852447,0.6818181818181819,0.25806451612903225,0.9636363636363636,0.384615384615385,0.44444444444444287,0.42372881355932207,0.5869565217391304,0.3285714285714287,0.5869565217391304,0.9489795918367347,Happy/Excited,Tired/Sad,Tired/Sad,Relax/Chill,恋愛ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
大林,星野源,喜劇,https://open.spotify.com/intl-ja/track/6pllZAdgBf4QTcFUrF3DzL?si=2db9470acf784070,7jgqNMnqAT9FghC1uSYTFF,アイデア,['Gen Hoshino'],0.7078651685393258,,0.19829824055379291,0.44262295081967207,0.5000000000000002,0.12903225806451601,0.39999999999999997,0.4615384615384617,0.5555555555555554,0.5423728813559323,0.44565217391304346,0.5428571428571429,0.44565217391304346,0.9183673469387755,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,恋愛ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
大林,星野源,化物,https://open.spotify.com/intl-ja/track/5IOKl1EeyOw7Bjp9E84tdw?si=757439f53d45403e,6XzDz5r1bGMkcOKeXQwTqM,Family Song,['Gen Hoshino'],0.7191011235955056,,0.16772425728295343,0.37704918032786894,0.590909090909091,0.22580645161290303,0.9454545454545455,0.3076923076923075,0.6666666666666661,0.42372881355932207,0.43478260869565216,0.5999999999999999,0.43478260869565216,0.9081632653061225,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,メッセージソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
大林,星野源,アイデア,https://open.spotify.com/intl-ja/track/7jgqNMnqAT9FghC1uSYTFF?si=2a7c8f053b0b4c44,61znEgS6PbjGHLmQcNr0xZ,地獄でなぜ悪い,['Gen Hoshino'],0.6067415730337078,,0.475627343524661,0.5245901639344261,0.7727272727272729,0.4838709677419355,0.9818181818181819,0.3076923076923075,0.44444444444444287,0.27118644067796616,0.5978260869565217,0.2571428571428572,0.5978260869565217,0.9285714285714286,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,メッセージソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
大林,星野源,Family Song,https://open.spotify.com/intl-ja/track/6XzDz5r1bGMkcOKeXQwTqM?si=2be17d62b3a445bb,57T1nEAUura1AX0JgJDVDu,Crazy Crazy,['Gen Hoshino'],0.5280898876404494,,0.394793769829824,0.3278688524590164,0.590909090909091,0.41935483870967727,0.41818181818181815,0.4615384615384617,0.44444444444444287,0.5084745762711864,0.5434782608695652,0.31428571428571433,0.5434782608695652,0.9489795918367347,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,家族ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
大林,星野源,地獄でなぜ悪い,https://open.spotify.com/intl-ja/track/61znEgS6PbjGHLmQcNr0xZ?si=99eccd494c934357,1SthVgXPOV0py1CHizp42X,ギャグ,['Gen Hoshino'],0.5168539325842696,,0.8089126045572541,0.37704918032786894,0.7272727272727273,0.3870967741935485,1.0000000000000002,0.3076923076923075,0.44444444444444287,0.33898305084745767,0.858695652173913,0.07142857142857145,0.858695652173913,0.9183673469387755,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,鬱ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
大林,星野源,Crazy Crazy,https://open.spotify.com/intl-ja/track/57T1nEAUura1AX0JgJDVDu?si=86ac0477a3e843f0,6rEReeuYDZdggaSMF1sybO,ドラえもん,['Gen Hoshino'],0.6404494382022472,,0.7312518027112778,0.4590163934426229,0.5454545454545456,0.5483870967741935,0.9818181818181819,0.3076923076923075,0.7777777777777768,0.45762711864406785,0.8478260869565216,0.10000000000000003,0.8478260869565216,0.9693877551020408,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,メッセージソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
大林,星野源,ギャグ,https://open.spotify.com/intl-ja/track/1SthVgXPOV0py1CHizp42X?si=3e9f99c314dd4bd2,1HD7YyTYAQ4LPussdtj7Ui,くだらないの中に,['Gen Hoshino'],0.5842696629213483,,0.601817132967984,0.3606557377049181,0.4545454545454546,0.41935483870967727,0.3454545454545454,0.4615384615384617,0.6666666666666661,0.5423728813559323,0.7717391304347825,0.17142857142857143,0.7717391304347825,0.9285714285714286,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,メッセージソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
大林,星野源,ドラえもん,https://open.spotify.com/intl-ja/track/6rEReeuYDZdggaSMF1sybO?si=f5b4ca4896564520,6IEqiEgTQn4FwE0seKXFZO,Lovers,['sumika'],0.7415730337078652,0.20232409964806408,0.394793769829824,0.44262295081967207,0.9090909090909092,0.4516129032258063,0.9818181818181819,0.1538461538461542,0.3333333333333339,0.15254237288135594,0.5543478260869564,0.31428571428571433,0.5543478260869564,0.9387755102040817,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,友情ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
大林,星野源,くだらないの中に,https://open.spotify.com/intl-ja/track/1HD7YyTYAQ4LPussdtj7Ui?si=6b5051d1264a4a23,08sjU4Uck88xYCQA3ncPS5,ファンファーレ,['sumika'],0.6741573033707865,,0.34309201038361686,0.5737704918032787,0.6818181818181819,0.22580645161290303,0.41818181818181815,0.23076923076923084,0.6666666666666661,0.33898305084745767,0.5652173913043478,0.3714285714285715,0.5652173913043478,0.9591836734693877,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,恋愛ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
大林,sumika,Lovers,https://open.spotify.com/intl-ja/track/6IEqiEgTQn4FwE0seKXFZO?si=e9cd94d1c2284115,47eLnWll78mdBJjcgJu34o,フィクション,['sumika'],0.6741573033707865,,0.45399480819152,0.44262295081967207,0.7727272727272729,0.8709677419354838,0.43636363636363634,0.3076923076923075,0.3333333333333339,0.3050847457627119,0.14130434782608697,0.2714285714285714,0.14130434782608697,0.9693877551020408,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,恋愛ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
大林,sumika,ファンファーレ,https://open.spotify.com/intl-ja/track/08sjU4Uck88xYCQA3ncPS5?si=9bf9f16dbd104abf,5Iq2irLDecATUK9m1vQlOJ,運命,['sumika'],0.5842696629213483,,0.631453706374387,0.4590163934426229,0.7727272727272729,0.6129032258064517,1.0000000000000002,0.23076923076923084,0.3333333333333339,0.27118644067796616,0.6956521739130435,0.1571428571428572,0.6956521739130435,0.9591836734693877,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,応援ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
大林,sumika,フィクション,https://open.spotify.com/intl-ja/track/47eLnWll78mdBJjcgJu34o?si=297675aed3dd4b2e,7dODNcz1h6UFj8GHlvRyqP,願い,['sumika'],0.6404494382022472,0.30009978030300755,0.23218921257571384,0.3606557377049181,0.7272727272727273,0.25806451612903225,0.9636363636363636,0.3076923076923075,0.44444444444444287,0.3050847457627119,0.4782608695652174,0.5,0.4782608695652174,0.9285714285714286,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,メッセージソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
大林,sumika,運命,https://open.spotify.com/intl-ja/track/5Iq2irLDecATUK9m1vQlOJ?si=9503d77dd1544683,5oG8Ewk6dqsroYdmNFO7nu,ふっかつのじゅもん,['sumika'],0.6292134831460674,0.2059907252405096,0.394793769829824,0.42622950819672123,0.7272727272727273,0.16129032258064524,0.43636363636363634,0.07692307692307665,0.44444444444444287,0.27118644067796616,0.576086956521739,0.31428571428571433,0.576086956521739,0.9387755102040817,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,応援ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
大林,sumika,願い,https://open.spotify.com/intl-ja/track/7dODNcz1h6UFj8GHlvRyqP?si=b48b5437640a4099,02ky8hgvXIiQx9fSRxjvxv,10時の方角,['sumika'],0.6067415730337078,,0.601817132967984,0.3114754098360656,0.7272727272727273,0.3870967741935485,0.9818181818181819,0.1538461538461542,0.5555555555555554,0.28813559322033905,0.7282608695652173,0.17142857142857143,0.7282608695652173,0.9591836734693877,Relax/Chill,Tired/Sad,Tired/Sad,Relax/Chill,失恋ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
大林,sumika,ふっかつのじゅもん,https://open.spotify.com/intl-ja/track/5oG8Ewk6dqsroYdmNFO7nu?si=433098462114479e,0DCsTPVWCzvxDKtqBgLyUL,「伝言歌」,['sumika'],0.5842696629213483,0.18613384385584753,0.2973752523795788,0.3606557377049181,0.590909090909091,0.29032258064516125,0.3636363636363637,0.23076923076923084,0.7777777777777768,0.3220338983050848,0.5108695652173912,0.4142857142857143,0.5108695652173912,0.9591836734693877,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,メッセージソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
大林,sumika,10時の方角,https://open.spotify.com/intl-ja/track/02ky8hgvXIiQx9fSRxjvxv?si=adacaeb3e801408c,2rJaIORbJFdzGGRG6bqTGN,Dang Ding Dong,['sumika'],0.4606741573033708,,0.5738390539371212,0.34426229508196726,0.7272727272727273,0.35483870967741926,0.43636363636363634,0.3076923076923075,0.44444444444444287,0.3050847457627119,0.6956521739130435,0.18571428571428578,0.6956521739130435,0.9183673469387755,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,応援ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
大林,sumika,「伝言歌」,https://open.spotify.com/intl-ja/track/0DCsTPVWCzvxDKtqBgLyUL?si=42e4801a8e8d4064,7kUCtBg4vALjzmAbLyqVPe,Familia,['sumika'],0.4606741573033708,,0.3768387655033169,0.3934426229508198,0.7727272727272729,0.29032258064516125,0.9818181818181819,0.3076923076923075,0.3333333333333339,0.33898305084745767,0.608695652173913,0.3285714285714287,0.608695652173913,0.9591836734693877,Happy/Excited,Angry/Frustrated,Tired/Sad,Tired/Sad,失恋ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
